file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_clause)	standard deviation (variables_in_clause)	median (variables_in_clause)	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	mean (variable_in_clauses)	standard deviation (variable_in_clauses)	median (variable_in_clauses)	mean (variable_mean_level)	standard deviation (variable_mean_level)	median (variable_mean_level)	maxnode	total
../thesis/xml/REAL-FM-18.xml	FORCE	NONE		0	0	5.56816e+07	350	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	91	531
../thesis/xml/REAL-FM-18.xml	narodyska	NONE	0.0200000000	0	0	5.56816e+07	485	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	84	560
../thesis/xml/REAL-FM-18.xml	malik_level	NONE	0.0000000000	0.004	0	5.56816e+07	462	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	102	356
../thesis/xml/REAL-FM-18.xml	fujii	NONE	0.0000000000	0	0	5.56816e+07	705	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	369	2376
../thesis/xml/REAL-FM-18.xml	fujita	NONE	0.0000000000	0	0	5.56816e+07	393	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	91	1014
../thesis/xml/REAL-FM-18.xml	mendonca	NONE	0.0056855430	0	0	5.56816e+07	308	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	60	337
../thesis/xml/REAL-FM-18.xml	MINCE	NONE	0.0100000000	0	0	5.56816e+07	207	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	66	125
../thesis/xml/model_20130422_139902368.xml	malik_fanin	NONE	0.0000000000	0	0	6144	135	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	53	53
../thesis/xml/model_20130422_139902368.xml	FORCE	NONE		0	0	6144	118	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	52	52
../thesis/xml/model_20130422_139902368.xml	narodyska	NONE	0.0100000000	0	0	6144	254	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	98	98
../thesis/xml/model_20130422_139902368.xml	malik_level	NONE	0.0000000000	0	0	6144	232	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	82	82
../thesis/xml/model_20130422_139902368.xml	fujii	NONE	0.0100000000	0	0	6144	240	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	56	56
../thesis/xml/model_20130422_139902368.xml	fujita	NONE	0.0000000000	0	0	6144	176	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	53	53
../thesis/xml/model_20130422_139902368.xml	mendonca	NONE	0.0034177630	0	0	6144	131	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	51	51
../thesis/xml/model_20130422_139902368.xml	MINCE	NONE	0.0000000000	0	0	6144	108	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	50	50
../thesis/xml/linux_mm.xml	malik_fanin	NONE	0.0000000000	0	0	1.29049e+18	2519	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	110	120
../thesis/xml/linux_mm.xml	FORCE	NONE		0	0	1.29049e+18	1362	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	61	79
../thesis/xml/linux_mm.xml	narodyska	NONE	0.0300000000	0.004	0	1.29049e+18	2652	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	110	119
../thesis/xml/linux_mm.xml	malik_level	NONE	0.0100000000	0.004	0	1.29049e+18	2588	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	110	119
../thesis/xml/linux_mm.xml	fujii	NONE	0.0000000000	0	0	1.29049e+18	2612	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	110	139
../thesis/xml/linux_mm.xml	fujita	NONE	0.0100000000	0	0	1.29049e+18	2608	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	110	140
../thesis/xml/linux_mm.xml	mendonca	NONE	0.0114859840	0	0	1.29049e+18	2530	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	38	47
../thesis/xml/linux_mm.xml	MINCE	NONE	0.0000000000	0	0	1.29049e+18	1254	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	36	45
../thesis/xml/model_20130307_609838668.xml	malik_fanin	NONE	0.0200000000	0.008	0	5.25823e+31	4714	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	227	243
../thesis/xml/model_20130307_609838668.xml	FORCE	NONE		0	0	5.25823e+31	1745	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	241	245
../thesis/xml/model_20130307_609838668.xml	narodyska	NONE	0.1000000000	0.004	0	5.25823e+31	4050	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	446	456
../thesis/xml/model_20130307_609838668.xml	malik_level	NONE	0.0200000000	0.008	0	5.25823e+31	6389	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	932	1036
../thesis/xml/model_20130307_609838668.xml	fujii	NONE	0.0000000000	0.004	0	5.25823e+31	9308	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	579	615
../thesis/xml/model_20130307_609838668.xml	fujita	NONE	0.0100000000	0	0	5.25823e+31	2963	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	232	245
../thesis/xml/model_20130307_609838668.xml	mendonca	NONE	0.0079068310	0	0	5.25823e+31	3011	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	220	226
../thesis/xml/model_20130307_609838668.xml	MINCE	NONE	0.0200000000	0.008	0	5.25823e+31	1752	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	271	281
../thesis/xml/ecos_redboot.xml	malik_fanin	NONE	0.0000000000	0	0	4.86389e+17	1863	63.0	67.0	2.0	3.1272210376687957	0.27215840907982686	3.1746031746031744	55.55555555555556	62.853936105470886	55.55555555555556	3.127221037668805	11.270686925412816	1.4925373134328357	4.984126984126984	0.12598815766974242	5	64	71
../thesis/xml/ecos_redboot.xml	FORCE	NONE		0	0	4.86389e+17	969	63.0	67.0	2.0	3.1272210376687957	0.27215840907982686	3.1746031746031744	55.55555555555556	62.853936105470886	55.55555555555556	3.127221037668805	11.270686925412816	1.4925373134328357	4.984126984126984	0.12598815766974242	5	64	69
../thesis/xml/ecos_redboot.xml	narodyska	NONE	0.0200000000	0	0	4.86389e+17	1924	63.0	67.0	2.0	3.1272210376687957	0.27215840907982686	3.1746031746031744	55.55555555555556	62.853936105470886	55.55555555555556	3.127221037668805	11.270686925412816	1.4925373134328357	4.984126984126984	0.12598815766974242	5	63	70
../thesis/xml/ecos_redboot.xml	malik_level	NONE	0.0100000000	0	0	4.86389e+17	1863	63.0	67.0	2.0	3.1272210376687957	0.27215840907982686	3.1746031746031744	55.55555555555556	62.853936105470886	55.55555555555556	3.127221037668805	11.270686925412816	1.4925373134328357	4.984126984126984	0.12598815766974242	5	64	71
../thesis/xml/ecos_redboot.xml	fujii	NONE	0.0000000000	0	0	4.86389e+17	1922	63.0	67.0	2.0	3.1272210376687957	0.27215840907982686	3.1746031746031744	55.55555555555556	62.853936105470886	55.55555555555556	3.127221037668805	11.270686925412816	1.4925373134328357	4.984126984126984	0.12598815766974242	5	65	72
../thesis/xml/ecos_redboot.xml	fujita	NONE	0.0000000000	0	0	4.86389e+17	1895	63.0	67.0	2.0	3.1272210376687957	0.27215840907982686	3.1746031746031744	55.55555555555556	62.853936105470886	55.55555555555556	3.127221037668805	11.270686925412816	1.4925373134328357	4.984126984126984	0.12598815766974242	5	63	69
../thesis/xml/ecos_redboot.xml	mendonca	NONE	0.0065394580	0	0	4.86389e+17	1836	63.0	67.0	2.0	3.1272210376687957	0.27215840907982686	3.1746031746031744	55.55555555555556	62.853936105470886	55.55555555555556	3.127221037668805	11.270686925412816	1.4925373134328357	4.984126984126984	0.12598815766974242	5	63	69
../thesis/xml/ecos_redboot.xml	MINCE	NONE	0.0000000000	0	0	4.86389e+17	965	63.0	67.0	2.0	3.1272210376687957	0.27215840907982686	3.1746031746031744	55.55555555555556	62.853936105470886	55.55555555555556	3.127221037668805	11.270686925412816	1.4925373134328357	4.984126984126984	0.12598815766974242	5	64	71
../thesis/xml/REAL-FM-3.xml	malik_fanin	NONE	0.0000000000	0	0	2.1208e+06	269	43.0	55.0	2.0	5.073995771670189	1.4905043062452719	4.651162790697675	62.79069767441861	52.62189999527795	62.79069767441861	5.07399577167019	2.707231981844853	5.454545454545454	6.5813953488372094	0.7313574508612275	6	75	264
../thesis/xml/REAL-FM-3.xml	FORCE	NONE		0	0	2.1208e+06	228	43.0	55.0	2.0	5.073995771670189	1.4905043062452719	4.651162790697675	62.79069767441861	52.62189999527795	62.79069767441861	5.07399577167019	2.707231981844853	5.454545454545454	6.5813953488372094	0.7313574508612275	6	89	196
../thesis/xml/REAL-FM-3.xml	narodyska	NONE	0.0100000000	0	0	2.1208e+06	395	43.0	55.0	2.0	5.073995771670189	1.4905043062452719	4.651162790697675	62.79069767441861	52.62189999527795	62.79069767441861	5.07399577167019	2.707231981844853	5.454545454545454	6.5813953488372094	0.7313574508612275	6	121	562
../thesis/xml/REAL-FM-3.xml	malik_level	NONE	0.0000000000	0	0	2.1208e+06	363	43.0	55.0	2.0	5.073995771670189	1.4905043062452719	4.651162790697675	62.79069767441861	52.62189999527795	62.79069767441861	5.07399577167019	2.707231981844853	5.454545454545454	6.5813953488372094	0.7313574508612275	6	130	351
../thesis/xml/REAL-FM-3.xml	fujii	NONE	0.0000000000	0	0	2.1208e+06	306	43.0	55.0	2.0	5.073995771670189	1.4905043062452719	4.651162790697675	62.79069767441861	52.62189999527795	62.79069767441861	5.07399577167019	2.707231981844853	5.454545454545454	6.5813953488372094	0.7313574508612275	6	241	581
../thesis/xml/REAL-FM-3.xml	fujita	NONE	0.0100000000	0	0	2.1208e+06	243	43.0	55.0	2.0	5.073995771670189	1.4905043062452719	4.651162790697675	62.79069767441861	52.62189999527795	62.79069767441861	5.07399577167019	2.707231981844853	5.454545454545454	6.5813953488372094	0.7313574508612275	6	73	197
../thesis/xml/REAL-FM-3.xml	mendonca	NONE	0.0071098910	0	0	2.1208e+06	279	43.0	55.0	2.0	5.073995771670189	1.4905043062452719	4.651162790697675	62.79069767441861	52.62189999527795	62.79069767441861	5.07399577167019	2.707231981844853	5.454545454545454	6.5813953488372094	0.7313574508612275	6	75	153
../thesis/xml/REAL-FM-3.xml	MINCE	NONE	0.0000000000	0	0	2.1208e+06	153	43.0	55.0	2.0	5.073995771670189	1.4905043062452719	4.651162790697675	62.79069767441861	52.62189999527795	62.79069767441861	5.07399577167019	2.707231981844853	5.454545454545454	6.5813953488372094	0.7313574508612275	6	82	98
../thesis/xml/REAL-FM-11.xml	malik_fanin	NONE	0.0000000000	0	0	6400	425	67.0	77.0	2.0	3.081992634231437	0.4423383545408412	2.9850746268656714	55.97014925373134	62.267612074636276	55.97014925373134	3.081992634231441	1.777756888728634	2.5974025974025974	7.074626865671642	1.6358987228396848	7	88	226
../thesis/xml/REAL-FM-11.xml	FORCE	NONE		0	0	6400	289	67.0	77.0	2.0	3.081992634231437	0.4423383545408412	2.9850746268656714	55.97014925373134	62.267612074636276	55.97014925373134	3.081992634231441	1.777756888728634	2.5974025974025974	7.074626865671642	1.6358987228396848	7	99	153
../thesis/xml/REAL-FM-11.xml	narodyska	NONE	0.0100000000	0	0	6400	695	67.0	77.0	2.0	3.081992634231437	0.4423383545408412	2.9850746268656714	55.97014925373134	62.267612074636276	55.97014925373134	3.081992634231441	1.777756888728634	2.5974025974025974	7.074626865671642	1.6358987228396848	7	213	265
../thesis/xml/REAL-FM-11.xml	malik_level	NONE	0.0100000000	0	0	6400	524	67.0	77.0	2.0	3.081992634231437	0.4423383545408412	2.9850746268656714	55.97014925373134	62.267612074636276	55.97014925373134	3.081992634231441	1.777756888728634	2.5974025974025974	7.074626865671642	1.6358987228396848	7	161	312
../thesis/xml/REAL-FM-11.xml	fujii	NONE	0.0000000000	0	0	6400	505	67.0	77.0	2.0	3.081992634231437	0.4423383545408412	2.9850746268656714	55.97014925373134	62.267612074636276	55.97014925373134	3.081992634231441	1.777756888728634	2.5974025974025974	7.074626865671642	1.6358987228396848	7	110	269
../thesis/xml/REAL-FM-11.xml	fujita	NONE	0.0100000000	0	0	6400	362	67.0	77.0	2.0	3.081992634231437	0.4423383545408412	2.9850746268656714	55.97014925373134	62.267612074636276	55.97014925373134	3.081992634231441	1.777756888728634	2.5974025974025974	7.074626865671642	1.6358987228396848	7	88	192
../thesis/xml/REAL-FM-11.xml	mendonca	NONE	0.0071831900	0	0	6400	385	67.0	77.0	2.0	3.081992634231437	0.4423383545408412	2.9850746268656714	55.97014925373134	62.267612074636276	55.97014925373134	3.081992634231441	1.777756888728634	2.5974025974025974	7.074626865671642	1.6358987228396848	7	81	129
../thesis/xml/REAL-FM-11.xml	MINCE	NONE	0.0100000000	0	0	6400	274	67.0	77.0	2.0	3.081992634231437	0.4423383545408412	2.9850746268656714	55.97014925373134	62.267612074636276	55.97014925373134	3.081992634231441	1.777756888728634	2.5974025974025974	7.074626865671642	1.6358987228396848	7	82	112
../thesis/xml/REAL-FM-1.xml	malik_fanin	NONE	0.0100000000	0	0	1.65299e+13	496	88.0	113.0	1.0	2.594529364440869	0.703605929724361	2.272727272727273	100.0		100.0	2.594529364440872	1.3735616314532486	1.7699115044247788	8.011363636363637	1.8162378583772325	8.0	155	155
../thesis/xml/REAL-FM-1.xml	FORCE	NONE		0	0	1.65299e+13	402	88.0	113.0	1.0	2.594529364440869	0.703605929724361	2.272727272727273	100.0		100.0	2.594529364440872	1.3735616314532486	1.7699115044247788	8.011363636363637	1.8162378583772325	8.0	149	149
../thesis/xml/REAL-FM-1.xml	narodyska	NONE	0.0400000000	0	0	1.65299e+13	1077	88.0	113.0	1.0	2.594529364440869	0.703605929724361	2.272727272727273	100.0		100.0	2.594529364440872	1.3735616314532486	1.7699115044247788	8.011363636363637	1.8162378583772325	8.0	397	397
../thesis/xml/REAL-FM-1.xml	malik_level	NONE	0.0200000000	0.004	0	1.65299e+13	1077	88.0	113.0	1.0	2.594529364440869	0.703605929724361	2.272727272727273	100.0		100.0	2.594529364440872	1.3735616314532486	1.7699115044247788	8.011363636363637	1.8162378583772325	8.0	1374	1374
../thesis/xml/REAL-FM-1.xml	fujii	NONE	0.0000000000	0.004	0	1.65299e+13	1179	88.0	113.0	1.0	2.594529364440869	0.703605929724361	2.272727272727273	100.0		100.0	2.594529364440872	1.3735616314532486	1.7699115044247788	8.011363636363637	1.8162378583772325	8.0	437	437
../thesis/xml/REAL-FM-1.xml	fujita	NONE	0.0000000000	0	0	1.65299e+13	447	88.0	113.0	1.0	2.594529364440869	0.703605929724361	2.272727272727273	100.0		100.0	2.594529364440872	1.3735616314532486	1.7699115044247788	8.011363636363637	1.8162378583772325	8.0	163	163
../thesis/xml/REAL-FM-1.xml	mendonca	NONE	0.0043092120	0.004	0	1.65299e+13	432	88.0	113.0	1.0	2.594529364440869	0.703605929724361	2.272727272727273	100.0		100.0	2.594529364440872	1.3735616314532486	1.7699115044247788	8.011363636363637	1.8162378583772325	8.0	145	145
../thesis/xml/REAL-FM-1.xml	MINCE	NONE	0.0100000000	0.004	0	1.65299e+13	336	88.0	113.0	1.0	2.594529364440869	0.703605929724361	2.272727272727273	100.0		100.0	2.594529364440872	1.3735616314532486	1.7699115044247788	8.011363636363637	1.8162378583772325	8.0	151	151
../thesis/xml/linux_arch.xml	malik_fanin	NONE	0.0000000000	0	0	3.4316e+32	6575	121.0	144.0	2.0	1.670110192837464	0.2066115702479337	1.6528925619834711	63.22314049586777	52.01033349223366	63.22314049586777	1.670110192837469	7.259950042347826	0.6944444444444444	4.12396694214876	0.4197270528546756	4	75	92
../thesis/xml/linux_arch.xml	FORCE	NONE		0.004	0	3.4316e+32	3429	121.0	144.0	2.0	1.670110192837464	0.2066115702479337	1.6528925619834711	63.22314049586777	52.01033349223366	63.22314049586777	1.670110192837469	7.259950042347826	0.6944444444444444	4.12396694214876	0.4197270528546756	4	78	93
../thesis/xml/linux_arch.xml	narodyska	NONE	0.0500000000	0.004	0	3.4316e+32	6799	121.0	144.0	2.0	1.670110192837464	0.2066115702479337	1.6528925619834711	63.22314049586777	52.01033349223366	63.22314049586777	1.670110192837469	7.259950042347826	0.6944444444444444	4.12396694214876	0.4197270528546756	4	75	92
